,msd_track_id,genre,album_index,set,msd_artist_id,image_url
15531,TRMCDFI12903CBAEAF,Electronic,17723,train,AR22GNA1187B9AA754,http://artwork-cdn.7static.com/static/img/sleeveart/00/015/935/0001593572_200.jpg
15532,TRWXJGC128F92DD8D5,Electronic,17726,train,ARD44371187FB5A730,http://artwork-cdn.7static.com/static/img/sleeveart/00/012/949/0001294974_200.jpg
15533,TRDGKVW128F92F1FA2,Jazz,17727,train,ARMUMD81187FB52347,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/913/0000391391_200.jpg
15535,TRSLXCC128F9308DBF,Jazz,17730,train,ARFAVOX1187B993347,http://artwork-cdn.7static.com/static/img/sleeveart/00/032/508/0003250891_200.jpg
15537,TRYEBMW128F429FA76,Folk,17731,train,ARNV5OQ1187FB531D5,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/019/0000301925_200.jpg
15538,TRUWQQQ128F14AA5C7,Electronic,17732,train,ARAPRD01187FB52527,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/628/0000062896_200.jpg
15539,TRPRALG128F1466A7D,Jazz,17734,train,ARDE7I31187FB43352,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/277/0000027796_200.jpg
15541,TRLHMIS128F93253FD,Electronic,17735,train,ARWLTZ51187B996E7A,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/305/0000630598_200.jpg
15542,TRSXXFY128F146D61A,Pop,17736,train,ARCUJ1T1187B997B07,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/218/0000621802_200.jpg
15544,TRDMBSW128F424F0A7,Folk,17738,train,AR4WP491187B9A9139,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/970/0000197090_200.jpg
15545,TRYMDIJ12903CB62A5,Rap,17739,train,ARGLETV1187FB527A1,http://artwork-cdn.7static.com/static/img/sleeveart/00/008/139/0000813974_200.jpg
15549,TRWDNBJ128F92F02DA,Punk,17742,train,ARDK6QW1187B9B8D85,http://artwork-cdn.7static.com/static/img/sleeveart/00/030/751/0003075123_200.jpg
15553,TRTPAOQ128F9328574,Jazz,17743,train,AR1RHCO1187B9AF0BF,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/599/0000459997_200.jpg
15557,TRYAFVM12903CCC323,Electronic,17746,train,AR5N0631187FB51736,http://artwork-cdn.7static.com/static/img/sleeveart/00/015/428/0001542832_200.jpg
15558,TRNDKYP128F4236D19,Reggae,17747,train,AR4JZIZ1187B991FBA,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/842/0000184259_200.jpg
15559,TRHEHUF12903CDD1A8,Metal,17749,train,ARL14X91187FB4CF14,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/815/0000681590_200.jpg
15560,TRFHEMU12903CAF49A,Pop,17750,train,ARZSM601187FB56DF0,http://artwork-cdn.7static.com/static/img/sleeveart/00/028/021/0002802161_200.jpg
15561,TRUSZCX128E078FE6A,RnB,17752,train,ARIVLZV1187B9AB4DB,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/146/0000014654_200.jpg
15562,TRZSNBO128F92CF178,Jazz,17754,train,ARARTVQ1187B98B8ED,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/715/0000371577_200.jpg
15563,TRCQRWV12903CC0134,Pop,17759,train,ARTDQRC1187FB4EFD4,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/015/0000501540_200.jpg
15565,TRFFAFN12903C95512,Electronic,17760,train,ARYVEC21187B9B2151,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/682/0000568273_200.jpg
15566,TRDGXMJ128F4276156,Rap,17764,train,AR1Z0SC1187B9AE7FF,http://artwork-cdn.7static.com/static/img/sleeveart/00/027/166/0002716628_200.jpg
15567,TRIUEAL128F146526B,Folk,17765,train,ARQR6U21187B99E8DC,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/272/0000027274_200.jpg
15575,TRZLQKX128F4285A74,World,17768,train,ARLTY471187B9A8734,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/517/0000051723_200.jpg
15576,TRFTLQX128F92EC084,Punk,17769,train,ARDXOWS1187FB5BAEE,http://artwork-cdn.7static.com/static/img/sleeveart/00/028/836/0002883606_200.jpg
15577,TRNOIDW128F427467E,Latin,17772,train,AR5NYWW1187B993C1A,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/117/0000211715_200.jpg
15578,TRPTMWL128F427BD9E,RnB,17773,train,AR5DHN51187B9B9363,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/833/0000283309_200.jpg
15581,TRAREED12903D028C3,Jazz,17775,train,ARAC3XF1187FB368E7,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/406/0000740654_200.jpg
15584,TRBZBHR12903CB52A7,Jazz,17783,train,AR6Q4T91187B995616,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/239/0000023939_200.jpg
15591,TRYXSWO128F4215A54,Pop,17786,train,ARWYYZP1187FB4FDB7,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/263/0000226367_200.jpg
15593,TRTJCME128E078210B,Electronic,17788,train,ARGRPLX1187B9AF8EB,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/009/0000000964_200.jpg
15596,TRACPLM128F9319799,RnB,17790,train,ARFGBIA1187B990CC4,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/551/0000455148_200.jpg
15597,TROKKSN128F4236CBA,Jazz,17791,train,AR1N6N61187FB4E25E,http://artwork-cdn.7static.com/static/img/sleeveart/00/021/032/0002103255_200.jpg
15598,TRWLURN128F92CFA83,Jazz,17792,train,ARO81XD1187FB38096,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/747/0000374719_200.jpg
15605,TRNBRMO12903CEFAC3,Jazz,17796,train,AR2OXSS1187B98FB72,http://artwork-cdn.7static.com/static/img/sleeveart/00/032/509/0003250999_200.jpg
15608,TROBSHA128F9347659,Rap,17801,train,AR78PQK1187FB43FC0,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/439/0000643995_200.jpg
15611,TRASGXD128F4268C6F,Metal,17806,train,ARNOBTT1187B9B8056,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/850/0000285013_200.jpg
15613,TRFQIDU128EF356CCB,Blues,17809,train,ARU9UPD1187FB4D4BE,http://artwork-cdn.7static.com/static/img/sleeveart/00/008/174/0000817499_200.jpg
15614,TRDTICM128F1469F3C,Latin,17810,train,ARJD7S71187FB5CB47,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/289/0000028985_200.jpg
15615,TRGUWBK128F92F77E4,RnB,17813,train,ARKWI7M1187B9B7713,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/261/0000426149_200.jpg
15616,TRNWUUD128F9302F44,Metal,17814,train,ARHILS61187FB3C363,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/436/0000343663_200.jpg
15620,TRANFSH128F92D083E,Jazz,17817,train,ARNARIK1187FB47A87,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/193/0000319369_200.jpg
15622,TRDXUEZ128F42663FC,Metal,17820,train,ARFSVL51187B9B00F2,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/067/0000206701_200.jpg
15623,TRFZQAN12903CB2B0D,RnB,17821,train,AR21NW11187FB46205,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/993/0000799394_200.jpg
15624,TRMQLMT128F42AF22C,Pop,17822,train,AR5XJZ01187FB4F910,http://artwork-cdn.7static.com/static/img/sleeveart/00/013/261/0001326166_200.jpg
15629,TRWJKZF128F9302A7A,World,17830,train,AREP1GJ1187B9B811D,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/877/0000487761_200.jpg
15631,TRAHPDB128F93322F5,Electronic,17831,train,ARM7MTG1187B99CD73,http://artwork-cdn.7static.com/static/img/sleeveart/00/035/093/0003509305_200.jpg
15632,TRDQRNO128F9302C88,Rap,17832,train,AR2SGQW1187B9B9E7C,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/984/0000398420_200.jpg
15634,TRUAUDN12903CE15FC,Folk,17835,train,ARKSO9A1187FB44956,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/955/0000595505_200.jpg
15635,TRIXAMB12903CE74FD,Metal,17838,train,ARIA72Z1187B9B05A2,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/853/0000685349_200.jpg
15636,TRGEMSN128E07944A8,Reggae,17839,train,ARAZCWP129462A97F1,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/142/0000014277_200.jpg
15637,TRBXPZE128F92DC359,Rap,17840,train,ARDLRLV1187B99ABE4,http://artwork-cdn.7static.com/static/img/sleeveart/00/030/858/0003085861_200.jpg
15639,TRIDTDF128E078F042,Pop,17842,train,AREHK7O1187B9ADDD7,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/143/0000014367_200.jpg
15646,TRVSOLH12903CB5AA8,Electronic,17844,train,ARGH0OC1187FB422DF,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/113/0000711353_200.jpg
15647,TRVYRUS128F42B4501,Punk,12534,train,AR46CAD1187FB4D84B,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/092/0000309208_200.jpg
15651,TRHYNQD128F422E982,Electronic,17847,train,ARA24CR1187B99EEC6,http://artwork-cdn.7static.com/static/img/sleeveart/00/028/871/0002887128_200.jpg
15653,TRLIZQF128F930B728,RnB,17848,train,ARAPFN61187B990019,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/486/0000348617_200.jpg
15657,TRCJXDT12903CE3CD5,Jazz,17851,train,ARHYYNT1187B9A3AB8,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/741/0000774146_200.jpg
15663,TRZPBIK128E0792FD7,Folk,17855,train,AR4WMJJ1187B994B83,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/157/0000015754_200.jpg
15664,TRYEQZY12903CE4803,Jazz,17856,train,ARQY5EG1187FB57063,http://artwork-cdn.7static.com/static/img/sleeveart/00/032/510/0003251021_200.jpg
15666,TRNVGQE12903CE18D4,Jazz,17857,train,AR4Q50W1187FB50A55,http://artwork-cdn.7static.com/static/img/sleeveart/00/008/177/0000817742_200.jpg
15668,TRQUFRC128F9347359,Punk,17858,train,ARS94L01187B9AD297,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/587/0000558775_200.jpg
15669,TRFFFLT128F1468A7F,Jazz,17860,train,ARG46WA1187B994BE5,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/285/0000028541_200.jpg
15671,TRQGHYF128E07984B6,Electronic,17861,train,AR8K3HD1187B9B9CA9,http://artwork-cdn.7static.com/static/img/sleeveart/00/028/425/0002842560_200.jpg
15672,TREZUKG128F932A2ED,Pop,17862,train,ARWJS171187B98C86A,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/148/0000414884_200.jpg
15676,TRGHWLN128F932110A,Pop,17863,train,ARIEIPK1187B9ADF26,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/444/0000544408_200.jpg
15677,TRHYUAY128F92D817A,Jazz,17866,train,AR870OC1187B9A89FC,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/275/0000427596_200.jpg
15678,TREDCTC128F146BE50,Rap,17870,train,AR0CANF1187B9AF35F,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/297/0000029744_200.jpg
15683,TRMGHKX128F149693E,Reggae,17873,train,AR94I9A1187FB555D6,http://artwork-cdn.7static.com/static/img/sleeveart/00/009/338/0000933829_200.jpg
15686,TRZBYPR128F4233A8D,Punk,17874,train,ARVW3Q51187FB4CC6F,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/383/0000238311_200.jpg
15689,TRMWOXA128F425DECF,Electronic,17880,train,ARVTZN01187B9905B9,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/028/0000202891_200.jpg
15690,TRQNZCE128E078A9C0,Pop,17881,train,ARWILYB1187FB37DFE,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/123/0000012343_200.jpg
15693,TRTEHHG12903CDD916,Rap,17884,train,ARZNLRE1187B99B6C3,http://artwork-cdn.7static.com/static/img/sleeveart/00/035/441/0003544144_200.jpg
15696,TRVHPHM128F428D85B,Country,17888,train,ARYWN7S1187FB43A41,http://artwork-cdn.7static.com/static/img/sleeveart/00/021/490/0002149073_200.jpg
15699,TRKHNLW12903CBFA4E,Electronic,17894,train,ARWRMUE1187B9AC2CB,http://artwork-cdn.7static.com/static/img/sleeveart/00/014/409/0001440974_200.jpg
15702,TRGSSGP128F429045D,Country,17896,train,AR3AY3R1187FB52CF0,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/968/0000296841_200.jpg
15705,TRSSMAV128F9345B43,Punk,17897,train,AR6AYAT1187B9B5479,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/583/0000558314_200.jpg
15706,TRIQGSG128F4278763,Electronic,17899,train,AR0XAVE1187FB3C16B,http://artwork-cdn.7static.com/static/img/sleeveart/00/018/471/0001847114_200.jpg
15714,TRKMEGY128F92CECB2,Jazz,17906,train,AR14LJF1187FB38AD6,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/246/0000424613_200.jpg
15717,TRHDGBU128F42771BC,Electronic,17910,train,ARCSB091187FB41370,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/892/0000289217_200.jpg
15724,TRJNXCM12903CB1F14,Electronic,17913,train,AROLGU11187FB511F6,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/100/0000710069_200.jpg
15727,TRLVKGS128F4291A1D,Blues,17917,train,ARH3TO11187FB39019,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/993/0000299310_200.jpg
15729,TREAHSU128F4272EF1,Pop,17918,train,ARTSO3M1187B9ABEA4,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/573/0000157313_200.jpg
15730,TROZXFT12903CE4168,Punk,17919,train,ARQ76LG1187B9ACD84,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/295/0000729526_200.jpg
15731,TRMBYNG128F931C350,Electronic,17920,train,ARRB71R1187FB5751C,http://artwork-cdn.7static.com/static/img/sleeveart/00/016/188/0001618840_200.jpg
15734,TRAITCZ128F4251044,Reggae,17924,train,ARA4Y4F1187FB4275C,http://artwork-cdn.7static.com/static/img/sleeveart/00/009/346/0000934689_200.jpg
15735,TRKPBPT128F9356BFB,Folk,17926,train,ARGGUSE1187FB4BADC,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/643/0000564372_200.jpg
15740,TROFFIV128F4276077,Electronic,17930,train,ARIPOGA1187FB4C883,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/606/0000260637_200.jpg
15748,TRUGILN128F9343D03,Rap,17934,train,AR1KGL11187B9A962C,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/423/0000642392_200.jpg
15750,TRGSRLX128F935E56F,RnB,17937,train,AR3U6A11187B9B5D36,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/527/0000652798_200.jpg
15754,TRXEWYD128F4257663,Pop,17939,train,ARHQH681187FB57946,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/472/0000147295_200.jpg
15755,TRFRGRL128EF35EB82,Metal,17941,train,ARGXZ771187B9B90ED,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/812/0000081235_200.jpg
15756,TRFLLET12903CC3C86,Folk,17945,train,ARB50UG1187FB572C9,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/850/0000585016_200.jpg
15757,TRCCHKA128E078F141,Pop,17946,train,ART50HO1187FB4D0ED,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/143/0000014389_200.jpg
15764,TRJPVNH128F426030C,RnB,17950,train,ARJF4E41187FB499FF,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/363/0000036336_200.jpg
15765,TRLRKSO128F1461FEF,Electronic,17952,train,ARYG6CU1187FB3852B,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/315/0000031528_200.jpg
15767,TRLZYTT128F931136F,Pop,17953,train,ARY53RR1187B9AE485,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/120/0000312051_200.jpg
15768,TRPNTQN128F426217B,Reggae,17955,train,AR0W4YS1187FB3B528,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/974/0000297426_200.jpg
15770,TRBPQUG128F428A645,Pop,17957,train,ARFLBW81187B9BA106,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/926/0000392689_200.jpg
15771,TRPEIFH128F423DBC1,Reggae,17961,train,ARPOPDH1241B9C66C4,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/365/0000136539_200.jpg
15779,TRTTFIN128F4234C40,Pop,17963,train,ARPNVYF1187FB579B5,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/313/0000131316_200.jpg
15780,TRQRKDE12903D13D30,Country,17964,train,ARA7YDA1187B9A5776,http://artwork-cdn.7static.com/static/img/sleeveart/00/017/295/0001729522_200.jpg
15782,TRHICBD128F422F495,New Age,17966,train,AR6AGJV1187FB504BA,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/362/0000236214_200.jpg
15786,TROQRWN12903CA7359,Electronic,17974,train,ARI71QR1187FB562F1,http://artwork-cdn.7static.com/static/img/sleeveart/00/013/739/0001373975_200.jpg
15789,TREMMRP128F934D4E3,Electronic,17976,train,ARWDBWM123E29C2A83,http://artwork-cdn.7static.com/static/img/sleeveart/00/020/017/0002001763_200.jpg
15795,TRCZVGD128F93396D9,RnB,12859,train,ARW9T471187B98D2D2,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/703/0000370362_200.jpg
15802,TRVWDZN128F1477C8B,Jazz,17989,train,ARYS3391187FB49C89,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/363/0000036366_200.jpg
15803,TRPCHIM128F42748C1,Latin,17992,train,ARVRAUT1187FB39AFB,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/117/0000211762_200.jpg
15804,TRKQKLI128F93361F7,Folk,17995,train,ART8OXR1187B9A45C5,http://artwork-cdn.7static.com/static/img/sleeveart/00/016/239/0001623953_200.jpg
15805,TRSOAOI12903CCDAC4,Electronic,17996,train,AR5K3CW1187FB45B46,http://artwork-cdn.7static.com/static/img/sleeveart/00/030/612/0003061262_200.jpg
15809,TRKFAKC128F421B4D0,Blues,17998,train,ARC8GI21187B9A9C92,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/269/0000226932_200.jpg
15811,TRAQLWZ12903CC77C2,Reggae,17999,train,ARJDMBO1187B9AD118,http://artwork-cdn.7static.com/static/img/sleeveart/00/008/072/0000807238_200.jpg
15812,TRNZBFQ128F92DFF7F,Metal,18000,train,ARXA7K81187B989FD2,http://artwork-cdn.7static.com/static/img/sleeveart/00/010/522/0001052246_200.jpg
15817,TRTXMIL128F4289D7E,Punk,18004,train,ARSDDR61187FB4CBC7,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/652/0000165226_200.jpg
15819,TRNCEUZ12903CF128D,Metal,18005,train,ARG85O51187B99CC1D,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/343/0000734385_200.jpg
15820,TRFRUHU128F422A3B1,Rap,18007,train,AROARKR11F50C4FD4A,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/790/0000179064_200.jpg
15821,TRQYFEM128F9342CC1,RnB,18008,train,ARXPPEY1187FB51DF4,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/129/0000512986_200.jpg
15824,TRXWMDN12903CA5BBE,Electronic,18010,train,AROG07L1187FB4C826,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/739/0000573932_200.jpg
15826,TRLLLGG128F9349558,Electronic,18013,train,ARALEFF122BCFCC066,http://artwork-cdn.7static.com/static/img/sleeveart/00/016/561/0001656193_200.jpg
15827,TRNACGV128EF34B3E8,Country,18014,train,ARBZX3K1187FB3F5FC,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/720/0000072020_200.jpg
15829,TRGVPRR128F1465CE7,Jazz,18018,train,ARHU70R1187FB3C361,http://artwork-cdn.7static.com/static/img/sleeveart/00/029/810/0002981091_200.jpg
15831,TRGNTLJ128F4273509,Pop,18019,train,ARB0OOC1187B98B2C4,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/574/0000157425_200.jpg
15832,TRGOYPN128F426FF74,Country,18020,train,ARRYZAA11F4C83B663,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/656/0000265660_200.jpg
15833,TRWCALQ128EF3590B5,Reggae,18021,train,AR8FOL11187B9AB678,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/791/0000079195_200.jpg
15834,TRNPCUH128F1489B4F,Folk,18022,train,ARCGWCS1187FB3F25B,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/459/0000045958_200.jpg
15836,TRODNMX128F1485EA0,Jazz,18026,train,ARJ47041187B98E500,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/439/0000043930_200.jpg
15839,TRLRJYY12903CE4F28,Reggae,18027,train,AR0FU031187B99AD7A,http://artwork-cdn.7static.com/static/img/sleeveart/00/009/340/0000934004_200.jpg
15841,TRAQYKU128F428FD02,Jazz,18029,train,ARNY4LP1187FB42251,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/882/0000388210_200.jpg
15844,TRBPWFR128F4266773,Latin,18032,train,ARIWQYF11F4C8427FF,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/441/0000344127_200.jpg
15846,TRZCSBW128F148D42D,Rap,18033,train,ARSQDUN1187B98D7D7,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/476/0000047639_200.jpg
15855,TRAVEWF128F426E675,Jazz,18038,train,ARR0C631187B9B6BA9,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/863/0000286305_200.jpg
15856,TRKAMOH128F1481A6D,Latin,18040,train,AR0N29P1187B9908AB,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/417/0000041778_200.jpg
15857,TRFUVOE12903C9F668,Electronic,18041,train,ARPN2BY1187B999693,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/030/0000703009_200.jpg
15862,TRNPFGQ128F4259E9F,RnB,18045,train,AR7N7MI1187FB46935,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/788/0000278835_200.jpg
15866,TRZLVSK128E07819F7,Pop,18047,train,ARENMIP1187FB5638D,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/008/0000000806_200.jpg
15870,TRCLLSY12903D11454,RnB,18051,train,AR8L6W21187B9AD317,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/468/0000746890_200.jpg
15871,TRNXZGQ128F427C7FD,Pop,18052,train,ARVHKFY1187B9B8E40,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/158/0000215845_200.jpg
15872,TRULIGP128F428FB7D,Jazz,18054,train,AREHZGS1187FB4C165,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/983/0000298347_200.jpg
15876,TRPOMHC128F4284135,RnB,18057,train,AR5GPWY1187FB52289,http://artwork-cdn.7static.com/static/img/sleeveart/00/001/627/0000162726_200.jpg
15887,TRHCDBR128F92FDD1A,Blues,18063,train,AR7H4071187B9A9BE9,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/966/0000396652_200.jpg
15893,TRZDFIB128F92D2579,Jazz,18068,train,AR7PPJV1187FB397CC,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/202/0000320271_200.jpg
15895,TRPXFJP128F93351EA,Latin,18070,train,ARL3VGT1187FB40E8E,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/081/0000508117_200.jpg
15896,TRYPVFS128F42B069B,Jazz,18071,train,AR0TFFE1187FB43610,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/085/0000308596_200.jpg
15898,TROYQPK128F146DCCC,Jazz,18073,train,ARN5TKB1187FB50CE5,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/311/0000031180_200.jpg
15902,TRKCCTV128F1453518,Reggae,18074,train,ARTJLXR11F50C4BEBE,http://artwork-cdn.7static.com/static/img/sleeveart/00/015/717/0001571765_200.jpg
15907,TRDFFBT128F92FD373,Country,18075,train,ARMKYF21187FB3A13E,http://artwork-cdn.7static.com/static/img/sleeveart/00/003/965/0000396555_200.jpg
15909,TRTWWUW128F149853F,Jazz,18076,train,ARBUPLW1187FB49B3C,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/552/0000055205_200.jpg
15912,TRCHVDJ128F930B925,Metal,18079,train,ARWN2Z51187B99CA4B,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/495/0000449534_200.jpg
15914,TRKTSIJ128F146F9D5,Folk,18080,train,ARI75KH1187FB4C77C,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/323/0000032372_200.jpg
15918,TRVOWME128F145822C,Jazz,18082,train,ARBBP4Q1187B9BA427,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/228/0000022830_200.jpg
15920,TRZOHIX128F92C5654,Metal,18084,train,AR8M6LC1187B998D48,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/065/0000006589_200.jpg
15926,TRADNVM12903CE790C,Folk,18087,train,ARKFJI71187FB55484,http://artwork-cdn.7static.com/static/img/sleeveart/00/008/202/0000820206_200.jpg
15938,TRZVUVU128F9303947,Country,18095,train,ARZXLZD11E2835CEA7,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/464/0000446432_200.jpg
15941,TRXOLHP128F92EE195,Rap,18096,train,ARJ8X0J119B86699DD,http://artwork-cdn.7static.com/static/img/sleeveart/00/014/947/0001494728_200.jpg
15942,TRCJLXW128F146ABF6,Reggae,18098,train,ART39TB1187B9ADED6,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/292/0000029265_200.jpg
15950,TRGLAFE12903CE0518,Metal,18103,train,ARAWQDO1187B99A334,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/279/0000727966_200.jpg
15951,TRIVGHJ128F9303F52,Pop,18104,train,ARN0YZ71187B9BA57B,http://artwork-cdn.7static.com/static/img/sleeveart/00/006/214/0000621491_200.jpg
15952,TRIZALD128EF340A45,RnB,18105,train,AR5DHN51187B9B9363,http://artwork-cdn.7static.com/static/img/sleeveart/00/010/004/0001000449_200.jpg
15955,TRAMHWC128F4271462,Blues,18110,train,ARGRDHI1187B9B93F0,http://artwork-cdn.7static.com/static/img/sleeveart/00/012/778/0001277823_200.jpg
15959,TRYPOAU12903CEDC8F,Electronic,18116,train,ARZ4DLQ1187B9B9106,http://artwork-cdn.7static.com/static/img/sleeveart/00/007/780/0000778001_200.jpg
15961,TRYHTGE128F42B36E7,Metal,18121,train,AR2VLIP1187B99F897,http://artwork-cdn.7static.com/static/img/sleeveart/00/008/469/0000846976_200.jpg
15966,TRWDSZJ12903D079BA,Jazz,18125,train,AR5O86P1187FB3B8CD,http://artwork-cdn.7static.com/static/img/sleeveart/00/010/186/0001018689_200.jpg
15969,TRNVZBU128F147741D,Electronic,18127,train,ARGQHYN1187FB3AEE1,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/361/0000036145_200.jpg
15970,TRSRTSN128F14564F6,RnB,18129,train,ARI10GS1187B99B2BD,http://artwork-cdn.7static.com/static/img/sleeveart/00/000/221/0000022199_200.jpg
15971,TRSJSRS128F42A0E8A,RnB,18131,train,ARTN7KV1187FB4CF64,http://artwork-cdn.7static.com/static/img/sleeveart/00/005/781/0000578165_200.jpg
15972,TRZZYOF128F4255016,New Age,18132,train,ARI4S0E1187B9B06C0,http://artwork-cdn.7static.com/static/img/sleeveart/00/002/628/0000262825_200.jpg
15978,TRKFEVF128F42739D3,Pop,18133,train,AR7I7G71187FB545B2,http://artwork-cdn.7static.com/static/img/sleeveart/00/004/524/0000452465_200.jpg
